Jaki język używany jest w Meksyku?	hiszpański
Jak nazywa się miasto, które według legendy mieli założyć Wars i Sawa?	Warszawa
Ile lat w USA obowiązywała prohibicja?	13
Ile pestek liczy owoc palmy daktylowej?	jeden	1
Czy gra sudoku to wynalazek japoński?	nie
Jak nazywa się najstarszy termoplastyczne tworzywo sztuczne, z którego wykonane są klisze fotograficzne?	celuloid
Jak nazywa się ręczne narzędzie do ścinania trawy i zboża?	sierp
Film „Zemsta Sithów” opowiada o Rycerzach Okrągłego Stołu czy rycerzach Jedi?	o rycerzach Jedi
Jak nazywa się ostatnia litera alfabetu greckiego?	omega
Czy żaby należą do kręgowców?	tak
Z ilu izb składa się rosyjski parlament?	z dwóch	2
Do czego służył temporalik?	do ostrzenia gęsich piór
Która piosenkarka wylansowała przeboje „Poker face”, „Paparazzi”?	Lady Gaga
Kto jest autorem komedii politycznej pt. „Powrót posła”?	Julian Ursyn Niemcewicz
Wieniec z liści którego krzewu zawiera krzyż harcerski?	z liści laurowych	z liści wawrzynowych
W którym roku żył czeski zakonnik Grzegorz Mendel?	w XIX	19
Kto w XIV wieku nadał szlachcie przywilej koszycki?	Ludwik Węgierski
Nadwornym malarzem którego angielskiego króla był Hans Holbein syn żyjący na przełomie XV i XVI wieku?	Henryka VIII
Jak nazywa się tytułowy porucznik policji grany przez Telly'ego Savalasa?	Kojak
Genesis to Księga Rodzaju czy Księga Wyjścia?	Księga Rodzaju
Które warzywo jest podstawowym składnikiem farszu burrito?	fasola
Który warszawski zamek jest związany z legendą o złotej kaczce?	Zamek Ostrogskich
Jak nazywa się melodia grana co godzinę z wieży Kościoła Mariackiego?	hejnał
W jakim metrum komponowane są walce?	trzy czwarte	3/4
Czy El Greco był z pochodzenia Grekiem?	tak
Jak nazywał się egiptolog, który odnalazł grób Tutenchamona?	Howard Carter
W którym współczesnym państwie europejskim włada król Harald V?	w Norwegii
Jak brzmi nazwa tkaniny wywodząca się od stolicy Syrii?	adamaszek
Z którymi górami związane są opowieści o Liczyrzepie?	z Karkonoszami
Kto w piosence harcerskiej opowiada starodawne dzieje?	drużynowy
Francuski Libération to dziennik czy tygodnik?	dziennik
Które amerykańskie miasto leży w Dystrykcie Kolumbii?	Waszyngton
Bohaterem której powieści Witolda Gombrowicza jest profesor Pimko?	Ferdydurke
W którym wieku rozegrano pierwszą Wielką Pardubicką?	XIX wiek
Do którego państwa należą Hawaje?	do USA	do Stanów Zjednoczonych
Jak nazywa się maszyna do ścinania głów?	gilotyna
Cyklamen to polsku który kwiat?	fiołek alpejski
Jak z francuskiego nazywamy czasopismo poświęcone modzie?	żurnal
Jaki tytuł nosi najstarsze polskie pismo kobiece?	„Przyjaciółka”
Z jakiego powodu flagi państwowe opuszczane są do połowy masztu?	żałoby narodowej
Woda zamarzając zwiększa czy zmniejsza swoją objętość?	zwiększa
Która królowa Szkocji została ścięta w 1587 roku na rozkaz Elżbiety I?	Maria Stuart
Jak zginął Jan Hus?	został spalony na stosie
Na którym oceanie leży wyspa Kuba?	na Oceanie Atlantyckim	na Atlantyku
Jak nazywa się postać rozwojowa owadów między larwą a postacią dojrzałą?	poczwarka
Jaka waluta obowiązuje w Indiach?	rupia indyjska
Czy jest jakaś różnica między strofą a zwrotką?	nie
Jak w mitologii rzymskiej nazywał się bóg wina, odpowiednik greckiego Dionizosa?	Bachus
Czy Cerber i Argos to ta sama postać?	nie
Czy Włochy wypowiedziały wojnę ZSRR?	tak
Który władca w 44 p.n.e. został zasztyletowany w rzymskim Senacie?	Juliusz Cezar
Jak nazywa się podstawowy węglowodór aromatyczny o wzorze C6H6?	benzen
Jaką nazwę noszą kluski w kształcie rombu, wykonane z jajek, mąki i ziemniaków?	kopytka
Jaki stopień kościelny miał Wincenty Kadłubek?	biskupa
Czy UE wspiera przedsięwzięcia integracji społecznej?	tak
Którą broń należy zakopać kończąc spór?	topór
Która rzeka uchodzi do Wisły w Bydgoszczy?	Gwda
W którym roku, nazywanym Rokiem Afryki, 17 państw Afryki uzyskało niepodległość?	w 1960
Jak nazywał się niemiecki lekarz, który odkrył prątek gruźlicy?	Robert Koch
Która aktorka zagrała główną rolę w filmie „Pożegnanie z Afryką”?	Meryl Streep
Według przysłowia kto nie jest taki straszny jak go malują?	diabeł
Gdzie stała samochwała w wierszu Brzechwy?	w kącie
Czy bukszpan zrzuca liście na zimę?	nie
Czy tytuł markiza jest wyższy niż tytuł hrabiego?	tak
Jak nazywa się aktor grający główną rolę w filmie „Lot nad kukułczym gniazdem”?	Jack Nicholson
Który znak zodiaku jest pajęczakiem?	skorpion
Czy Morze Bałtyckie ma połączenie z Morzem Czarnym?	tak
Jak nazywa się druga najdłuższa rzeka Europy po Wołdze?	Dunaj
Jakim materiałem był pokryty walec, na którym po raz pierwszy nagrano dźwięk?	folią cynową
Kto był autorem przedwojennego hasła reklamowego „cukier krzepi”?	Melchior Wańkowicz
Z którego kontynentu pochodzą najstarsze znane kamienne narzędzia?	z Afryki
W którym stanie USA działa ośrodek badań kosmicznych im. Kennedy'ego?	na Florydzie
Rozszyfruj skrót GOPR.	Górskie Ochotnicze Pogotowie Ratunkowe
W którym polskim mieście wznosi się wzgórze Antałówka?	Zakopane
W której powieści Wiktora Hugo występuje ulicznik paryski Gavroche?	w „Nędznikach”
W którym wieku wprowadzono do prawa i praktyki wojennej pojęcie zbrodni wojennej?	w XX	20
Kto w mitologii greckiej był boginią prawa i sprawiedliwości?	Temida
Na którym kontynencie występuje niedźwiedź Baribal?	w Ameryce Północnej
Jak nazywa się dziesiąta część procentu?	promil
Czy makolągwa jest w Polsce ptakiem chronionym?	tak
Czy światło w próżni rozchodzi się z tą samą prędkością co w powietrzu?	nie
Ryjkonos malutki to gatunek którego latającego ssaka?	nietoperza
Czy w japońskiej potrawie sushi występuje ryż?	tak
Jakiego koloru są okulary optymisty?	różowe
Jak skrót noszą francuskie koleje wielkich prędkości?	TGV
W co na końcu bajki Jana Brzechwy zmieniła się kaczka dziwaczka?	w zająca
Jak nazywa się najmniejszy dzwon kościelny?	sygnaturka
Jak nazywał się trzeci prezydent USA?	Thomas Jefferson
Jak z greki nazywa się niechęci do cudzoziemców?	ksenofobia
Jak nazywa się największy dzwon na świecie?	Car Kołokoł
Jak z łaciny nazywamy okres po studiach prawniczych przygotowujący osoby do pracy sędziego, adwokata?	aplikacja
Kto był królem Polski 3 maja 1791 r.?	Stanisław August Poniatowski
Jak nazywa się najwyższy organ władzy ustawodawczej przewidziany przez Konstytucję 3 Maja?	Straż Praw
Kto jest autorem wiersza rozpoczynającego się wersetem: „Był sobie dziad i baba”?	Józef Ignacy Kraszewski
Podstawą którego przyrządu nawigacyjnego na okręcie jest szafka zwana naktuzem?	kompasu
Nad którą rzeką leży Paryż?	nad Sekwaną
W którym mieście rozciąga się Pole Mokotowskie?	w Warszawie
W której europejskiej stolicy podpisano w grudniu 2007 roku traktat reformujący Unię Europejską?	w Lizbonie
Jak nazywał się statek, którego dowódcą był Neil Armstrong?	Apollo 11
Birbant to inaczej hulaka czy skąpiec?	hulaka
Kto napisał książkę „Rozmowy z katem”?	Kazimierz Moczarski
Do którego państwa należy wybrzeże Costa Brava?	do Hiszpanii
W którym mieście wydawany jest Tygodnik Powszechny?	w Krakowie
Jak nazywa się autorka powieści „Wichrowe Wzgórza”?	Emily Bronte	Emily Brontë
Symbolem której partii w USA jest osioł?	Demokratów
Bohaterkami której powieści Jarosława Iwaszkiewicza były Jola i Julcia?	„Panny z Wilka”
Która postać w „Zemście” Fredry powiada: „niech się dzieje wola nieba”?	Rejent Milczek
Laminat to tworzywo jedno- czy wielowarstwowe?	wielowarstwowe
Jakie słowo było rozwiązaniem zagadki Sfinksa, które wypowiedział Edyp?	człowiek
Ślimaki winniczki są w Polsce objęte ochroną, można je zbierać tylko w jednym miesiącu – którym?	w maju
Jaką literą w fizyce oznaczana jest tzw. stała Plancka?	h
Kto dowodził 10. Brygadą Zmotoryzowaną w kampanii wrześniowej?	Stanisław Maczek
Imieniem którego polskiego pisarza nazwano latarnię na Przylądku Rozewie?	Stefana Żeromskiego
Co jest większe: litr czy jeden decymetr sześcienny?	są równe
Którą dyscyplinę sportu uprawiają Mariusz Fyrstenberg i Marcin Matkowski?	tenis	tenis ziemny
Ile dni liczy sierpień?	31
Kompleks Edypa występuje u chłopców czy u dziewczynek?	u chłopców
Jak nazywa się półpiętro, wydzielona górna część wysokiego pomieszczenia?	antresola
Na banknocie o jakim nominale widnieje król Zygmunt Stary?	100 zł	na stuzłotówce
Jak nazywa się występowanie tego samego pierwiastka w różnych postaciach, o różnych właściwościach fizycznych?	alotropia
Współzałożycielem której grupy literackiej był Julian Tuwim?	Skamandra
Au to symbol którego pierwiastka?	złoto
Co wylatując wróblem powraca wołem?	słowo	plotka
Siostry Hanna i Jadwiga są bohaterkami której opery Stanisława Moniuszki?	„Straszny dwór”
Jak nazywa się rezydencja pod Paryżem, której budowa została rozpoczęta przez Ludwika XIII?	Wersal
Na której wyspie zmarł Napoleon Bonaparte?	na Wyspie Świętej Heleny	na Świętej Helenie
Karpaty to góry fałdowe, zrębowe czy wulkaniczne?	fałdowe
Co oznacza łacińskie secundo?	po drugie
Jak nazywa się po polsku gwiazdozbiór Aquarius?	Wodnik
Jak z angielskiego nazywamy strzelca wyborowego?	snajper
Jak potocznie nazywamy osobę, która samowolnie zajmuje jakieś mieszkanie?	dziki lokator
Czy z Europy do Azji można przejechać mostem nad cieśniną Bosfor?	tak
W którym wieku Rzymianie ostatecznie zniszczyli Kartaginę?	w II p.n.e.
Jak miała na imię żona Antka z powieści „Chłopi”?	Hanka
Jaką literą był oznaczany pierwszy model forda?	T
W którym dramacie Wyspiańskiego występuje Czepiec?	w „Weselu”
Z którego języka wywodzi się wyraz „film”?	z angielskiego
Jakim skrótem oznacza się w USA Federalne Biuro Śledcze?	FBI
Z ilu części składa się sari?	z jednej	1
Czy w kościele anglikańskim kobiety mogą być kapłanami?	tak
W którym roku wybuchło powstanie kościuszkowskie?	w 1794
Jaki wysoki tybetański urzędnik zamieszkuje w Pałacu Potala?	Dalajlama
Komu był dedykowany koncert F-moll Chopina?	Delfinie Potockiej
Jak nazywa się wapń po łacinie?	calcium
Snycerstwo to sztuka rzeźbienia w którym materiale?	w drewnie
W którym roku Kościuszko wydał Uniwersał Połaniecki?	w 1794
Jak nazywała się legendarna kraina złota w Ameryce Płd. poszukiwana przez hiszpańskich konkwistadorów?	Eldorado	El Dorado
Czy Stanisław Moniuszko komponował kantaty?	tak
W którym państwie obowiązują urzędowe języki włoski i łaciński?	Watykan
Jak z greki nazywa się paniczny lęk przed ciemnością?	nyktofobia
Co oznacza słowo insurekcja?	powstanie
Jak zginęła Anna Karenina bohaterka powieści Lwa Tołstoja?	rzuciła się pod pociąg
Czy Cejlon to nazwa państwa?	nie
Lutz, Axel, Salchow – to pojęcia związane z którą dyscypliną sportu?	z łyżwiarstwem figurowym
Jak nazywał się książę Siedmiogrodu, który został królem Polski?	Stefan Batory
Jak nazywane były kapłanki strzegące świętego ognia?	westalki
W którym wieku żył Wielki Wezyr Kara Mustafa?	w XVII	17
Tytułu którego dramatu według przesądu nie należy wymawiać w teatrze?	Makbet
U podnóża których gór leży Dolina Chochołowska?	u podnóża Tatr
Czym charakteryzuje się tzw. biały wiersz?	nie ma rymów
W którym państwie leży Berno?	w Szwajcarii
Nuncjusz apostolski to odpowiednik którego urzędnika państwowego?	ambasadora
Który ocean oblewa Afrykę od wschodu?	Ocean Indyjski
Co po łacinie znaczy „gloria victis”?	chwała zwyciężonym
W którym wieku ukazał się „Traktat o elektryczności i magnetyzmie” autorstwa Maxwella?	w XIX	19
Kto był greckim odpowiednikiem rzymskiej Diany?	Artemida
W którym mieście w Belgii znajduje się centrum handlu diamentami?	w Antwerpii
Którą wojnę zakończył traktat ryski z 1921 r.?	polsko-bolszewicką
Którego kwietnia wypadł w tym roku Prima Aprilis?	pierwszego	1
Norma Jeane Baker to prawdziwe nazwisko której aktorki?	Marylin Monroe
Jak z łaciny nazywamy praktykę zawodową osób po studiach prawniczych przygotowującą do zawodu sędziego, prokuratora?	aplikacja
Jak nazywa się izba niższa parlamentu francuskiego?	Zgromadzenie Narodowe
Jaki jest język urzędowy w Egipcie?	arabski
1/5 – ile to procent?	20
Jak nazywa się stolica Irlandii?	Dublin
Jak nazywa się huculski instrument dęty w postaci prostej rury?	trombita	trembita	ligawka huculska
Ile belek ma na mundurze szeregowy?	żadnej	0
Jak z niemieckiego nazywa się myśliwska broń łamana o trzech lufach?	dryling	trójlufka	trojak
Który wyraz w zdaniu „ten dom jest wysoki” jest przymiotnikiem?	wysoki
Kto przejął majątek rozwiązanej w 1946 r. Ligi Narodów?	ONZ	Organizacja Narodów Zjednoczonych
Który z Beatlesów nagrał piosenkę „Set my mind on you”?	George Harrison
Które przedmioty występują na obrazie Salvadora Dali „Trwałość pamięci”?	zegary
Jak brzmiało przezwisko zbójnika, którego w Janosiku zagrał Witold Pyrkosz?	Pyzdra
Wielka Rafa Koralowa ciągnie wzdłuż zachodniego czy północno-wschodniego wybrzeża Australii?	północno-wschodniego
Jakimi pojazdami można kierować dzięki kategorii A prawa jazdy?	motocyklami
Jaki tytuł nosi ballada zaczynająca się od słów: „Słuchaj dzieweczko, ona nie słucha”?	„Romantyczność”
Jak brzmi dopełniacz liczby pojedynczej rzeczownika muzeum?	muzeum
Czy w zapisie nutowym istnieje podwójny bemol?	tak
Dokończ powiedzenie: „Nie ma dymu bez...”?	ognia
Jaką barwę ma kamień szlachetny lazuryt?	niebieski
Jaki pierwiastek ma symbol Ti?	tytan
Agenta której agencji grał Robert Redford w filmie „Trzy dni Kondora”?	CIA
Który rozmiar ubioru jest większy – S czy M?	M
Jak nazywał się najwyższy stopień wojskowy na Litwie i w Koronie?	Hetman Wielki
Jak nazywa się stop żelaza z węglem o zawartości węgla do 2%?	stal
Jak nazywa się potocznie węglik wapnia, służący do produkcji acetylenu?	karbid
Znak SP oznacza przynależność statku powietrznego do którego państwa?	Polski
Jak nazywa się owalna płytka, na której malarz miesza farby podczas malowania?	paleta
Jak nazywał się staropolski ubiór męski, długa suknia noszona pod kontuszem?	żupan
Kto w wierszu Jana Brzechwy jest święcie przekonany, że „grunt to dobre wychowanie”?	pewna kwoka
Z którego miasta pochodzi Kapela Czerniakowska?	Warszawa
W którym roku Reymont otrzymał Nagrodę Nobla?	w 1924
Jak miał na imię syn Mieszka I, który przejął władzę po ojcu?	Bolesław
Ile komór liczy serce płazów?	jedną	1
Jak nazywa się największy prawobrzeżny dopływ Warty, który przepływa przez jezioro Gopło?	Noteć
Matka ocaliła Mojżesza wkładając go w koszyk i puszczając po której rzece?	po Nilu
Gdzie według powiedzenia nie należy rzucać słów?	na wiatr
Ile sekund ma godzina?	3600
Jak nazywa się w hinduizmie nauczyciel, mistrz, przewodnik?	guru
Do której rzeki rzuciła się Wanda, co nie chciała Niemca?	do Wisły
W kierunku którego miasta zwracają się podczas modlitwy muzułmanie?	Mekki
Z którego państwa pochodził Maurice Chevalier?	z Francji
Imię hebrajskie znaczące „ta, która daje życie”?	Ewa
Do którego polskiego miasta odnosi się niemiecka nazwa Breslau?	do Wrocławia
Jakiego koloru jest najpospolitsza w Polsce biedronka?	czerwonego
Czym trudnił się Madej, bohater ludowej baśni?	był zbójem
Proszę podać nazwę jednej z najwyższych zapór wodnych świata na rzece Kolorado, niedaleko Las Vegas.	Tama Hoovera
Kurtuazyjny styl to takt i uprzejmość czy złośliwości?	takt i uprzejmość
Które powstanie zapoczątkowali tzw. belwederczycy?	Powstanie Listopadowe
Orzeł w godle Polski ma głowę zwróconą w swoją prawą czy lewą stronę?	w prawą
W jakiej dziedzinie sztuki występuje primabalerina?	balet
Jak nazywają się amerykańskie nagrody nazywane telewizyjnymi Oscarami?	Emmy
W którym wieku została wydana Biblia królowej Zofii?	w XV	15
Kto jest autorem powieści „Dzieci pan Granta”?	Juliusz Verne
Na którym pojezierzu znajduje się Puszcza Borecka?	na Pojezierzu Ełckim
W którym języku pisał Jerzy Kosiński?	po angielsku
Czyim imieniem nazwane jest schronisko PTTK nad Morskim Okiem?	Stanisława Staszica
Jak nazywa się pałeczka dyrygenta?	batuta
Jak nazywa się pałeczka dyrygenta?	batuta
Zenit, Dynamo, Spartak to zespoły piłkarskie której ligi europejskiej?	Priemjer-Ligi	rosyjskiej
Kto prześladował niewinną Zuzannę w Starym Testamencie?	starcy
